location_id,datetime_beginning,temp_f,dewpoint_f,humidity,windspeed_mph,pressure_millibars,cloud_percentage,precip_rate_mm_per_hour,weather_conditions,horizontal_irradiance_watts_per_m2,created_at
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-07 19:00:00.000000 UTC,36.03,17.58,47,7.63,1024.1,11,0,Mostly Sunny,474.8226,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-07 20:00:00.000000 UTC,37.23,18.18,46,5.23,1022.1,18,0,Mostly Sunny,418.5003,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-07 21:00:00.000000 UTC,38.22,19.84,47,9.12,1023,86,0,Mostly Cloudy,176.5011,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-07 22:00:00.000000 UTC,39.24,20.63,47,6.57,1021.2,3,0,Sunny,177.5918,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-07 23:00:00.000000 UTC,36.22,20.75,53,8.42,1021.2,5,0,Sunny,7.9294,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 00:00:00.000000 UTC,33.88,18.62,53,7.85,1021.3,8,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 01:00:00.000000 UTC,31.55,18.31,58,10.4,1020.5,8,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 02:00:00.000000 UTC,30.5,17.5,58,12.01,1020.5,8,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 03:00:00.000000 UTC,29.56,16.67,58,11.31,1020.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 04:00:00.000000 UTC,30.36,16.64,56,12.92,1020.4,72,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 05:00:00.000000 UTC,30.38,15.92,55,11.05,1020.3,74,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 06:00:00.000000 UTC,30.41,16.79,57,7.42,1019.5,87,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 07:00:00.000000 UTC,30.62,18.45,60,10.81,1018.5,87,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 08:00:00.000000 UTC,31.81,20.31,62,11.96,1018.5,99,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 09:00:00.000000 UTC,32.92,21.78,63,9.59,1018.3,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 10:00:00.000000 UTC,34.06,23.96,66,13.27,1018.3,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 11:00:00.000000 UTC,34.98,24.55,65,11.42,1016.5,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 12:00:00.000000 UTC,36.2,28.36,73,11.24,1016.5,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 13:00:00.000000 UTC,37.87,29.55,72,14.91,1017.3,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 14:00:00.000000 UTC,38.03,31.5,77,12,1017.4,99,0,Cloudy,14.0941,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 15:00:00.000000 UTC,38.87,34.45,84,11.79,1018.4,99,0,Cloudy,60.0799,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 16:00:00.000000 UTC,42.03,37.31,83,7.84,1017.1,99,0,Cloudy,95.5691,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 17:00:00.000000 UTC,43.89,40.13,87,10.47,1016.3,99,0,Cloudy,124.2561,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 18:00:00.000000 UTC,45.78,42.15,87,12.77,1015.3,99,0,Cloudy,132.8999,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 19:00:00.000000 UTC,47.58,44.76,90,17.07,1015.1,99,0,Cloudy,131.326,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 20:00:00.000000 UTC,49.38,45.58,87,18.64,1014.1,99,0,Cloudy,116.0894,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 21:00:00.000000 UTC,50.08,46.59,88,17.65,1012.3,99,0,Cloudy,88.2278,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 22:00:00.000000 UTC,51.94,48.48,88,16.95,1012.3,99,0,Cloudy,49.6388,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-08 23:00:00.000000 UTC,51.26,48.63,91,15.71,1012.4,99,0,Cloudy,2.9509,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 00:00:00.000000 UTC,52.08,49.31,90,14.51,1013,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 01:00:00.000000 UTC,53.78,51.02,90,14.32,1014,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 02:00:00.000000 UTC,53.85,51.98,93,14.56,1014,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 03:00:00.000000 UTC,54.32,53.03,95,14.01,1013.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 04:00:00.000000 UTC,54.52,53.53,96,7.26,1015,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 05:00:00.000000 UTC,55.57,53.92,94,6.09,1014.9,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 06:00:00.000000 UTC,54.95,53.59,95,0.77,1016,93,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 07:00:00.000000 UTC,54.48,54.42,100,4.35,1016,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 08:00:00.000000 UTC,54.3,54.27,100,6.69,1017.3,100,0.08,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 09:00:00.000000 UTC,53.17,53.17,100,3.63,1017.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 10:00:00.000000 UTC,50.81,49.19,94,9.84,1019.1,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 11:00:00.000000 UTC,45.17,44.62,98,9.75,1021.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 12:00:00.000000 UTC,43.55,40.82,90,12.8,1021.5,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 13:00:00.000000 UTC,40.73,37.33,88,10.69,1025.4,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 14:00:00.000000 UTC,38.14,32.26,79,13.48,1025.4,100,0,Cloudy,12.8978,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 15:00:00.000000 UTC,36.42,30.8,80,14.12,1027.4,98,0,Cloudy,62.4055,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 16:00:00.000000 UTC,37.65,29.36,72,12.65,1029.3,52,0,Partly Cloudy,320.2614,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 17:00:00.000000 UTC,39.21,25.41,57,20.76,1030.4,8,0,Mostly Sunny,440.0601,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 18:00:00.000000 UTC,41.93,25.5,52,11.94,1031.2,0,0,Sunny,484.8422,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 19:00:00.000000 UTC,41.73,23.46,48,11.39,1031.2,22,0,Mostly Sunny,477.4078,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 20:00:00.000000 UTC,43.17,22.29,43,11.52,1031.2,19,0,Mostly Sunny,423.3305,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 21:00:00.000000 UTC,42.79,19.64,39,11.67,1031.4,20,0,Mostly Sunny,322.3841,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 22:00:00.000000 UTC,40.45,17.88,40,13.45,1032.4,16,0,Mostly Sunny,182.9381,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-09 23:00:00.000000 UTC,38.97,17.34,41,10.97,1033.4,16,0,Mostly Sunny,13.5522,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 00:00:00.000000 UTC,36.15,16.79,45,6.98,1036.2,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 01:00:00.000000 UTC,33.52,16.57,49,8.3,1037.2,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 02:00:00.000000 UTC,31.54,16.92,54,7.35,1037.4,12,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 03:00:00.000000 UTC,29.18,17.37,61,7.59,1038.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 04:00:00.000000 UTC,27.75,16.44,62,4.26,1037.4,6,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 05:00:00.000000 UTC,26.74,16.51,65,4.09,1039,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 06:00:00.000000 UTC,24.59,15.15,67,1.25,1038.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 07:00:00.000000 UTC,24.53,17.07,73,1.24,1038.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 08:00:00.000000 UTC,23.36,15.83,73,1.48,1038,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 09:00:00.000000 UTC,22.29,16.59,78,0.18,1038.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 10:00:00.000000 UTC,22.12,16.41,78,1,1038,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 11:00:00.000000 UTC,21.78,17.18,82,0.29,1038.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 12:00:00.000000 UTC,22.78,17.9,81,0.64,1038.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 13:00:00.000000 UTC,19.37,17.01,90,0.48,1039.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 14:00:00.000000 UTC,21.14,19.44,93,3.72,1039.3,0,0,Sunny,52.0737,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 15:00:00.000000 UTC,32.58,28.73,86,4.38,1039.2,0,0,Sunny,216.7093,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 16:00:00.000000 UTC,35.75,16.11,44,7.73,1039.2,0,0,Sunny,349.6239,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 17:00:00.000000 UTC,39.57,13.29,34,9.51,1038.8,0,0,Sunny,441.7653,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 18:00:00.000000 UTC,43.93,12.8,28,11.15,1038,0,0,Sunny,486.858,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 19:00:00.000000 UTC,47.17,8.52,20,12.17,1037,0,0,Sunny,481.8304,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 20:00:00.000000 UTC,47.3,11.9,24,7.93,1036.8,0,0,Sunny,427.0246,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 21:00:00.000000 UTC,48.44,14.19,25,9.32,1036,0,0,Sunny,326.1732,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 22:00:00.000000 UTC,48.19,13.19,24,7.55,1036,0,0,Sunny,186.1454,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-10 23:00:00.000000 UTC,46.8,12.49,25,4.82,1036,0,0,Sunny,16.4797,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 00:00:00.000000 UTC,44.75,13.47,28,3.01,1035.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 01:00:00.000000 UTC,41.15,15.84,35,0.83,1036.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 02:00:00.000000 UTC,36.95,18.32,46,0.84,1036,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 03:00:00.000000 UTC,35.04,19.49,53,0.16,1035.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 04:00:00.000000 UTC,33.77,17.85,52,0.37,1035.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 05:00:00.000000 UTC,31.11,18.12,58,0.72,1035.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 06:00:00.000000 UTC,28.64,18.21,65,2.75,1035.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 07:00:00.000000 UTC,30.19,19.4,64,4.93,1034.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 08:00:00.000000 UTC,29.05,19.49,67,5.6,1034.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 09:00:00.000000 UTC,27.43,21.97,80,4.09,1034.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 10:00:00.000000 UTC,28.44,20.58,72,4.99,1034,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 11:00:00.000000 UTC,25.6,19.74,78,6.01,1035,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 12:00:00.000000 UTC,29.37,20.31,69,3.42,1034.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 13:00:00.000000 UTC,28.59,20.52,71,2.85,1034.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 14:00:00.000000 UTC,29.17,20.49,70,2.15,1034.3,0,0,Sunny,52.663,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 15:00:00.000000 UTC,37.26,20.54,50,4.38,1034.2,0,0,Sunny,217.6558,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 16:00:00.000000 UTC,44.61,19.27,36,8.91,1035,0,0,Sunny,350.962,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 17:00:00.000000 UTC,49.56,18.78,29,13.19,1032.8,0,0,Sunny,443.5028,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 18:00:00.000000 UTC,53.76,15.84,22,15,1031.8,0,0,Sunny,488.9755,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 19:00:00.000000 UTC,56.04,16.28,21,14.85,1030,0,0,Sunny,484.2826,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 20:00:00.000000 UTC,56.62,18.04,22,15.66,1028.8,0,0,Sunny,429.7433,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 21:00:00.000000 UTC,55.85,17.86,22,13.19,1028,0,0,Sunny,329.0722,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 22:00:00.000000 UTC,55.05,16.15,21,14.28,1028,0,0,Sunny,189.1265,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-11 23:00:00.000000 UTC,50.45,20.75,31,10.63,1028,0,0,Sunny,19.439,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 00:00:00.000000 UTC,50.05,17.04,27,8.53,1028,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 01:00:00.000000 UTC,45.72,19.44,35,8.55,1026.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 02:00:00.000000 UTC,46.54,20.19,35,8.38,1027,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 03:00:00.000000 UTC,44.82,19.71,36,7.92,1027.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 04:00:00.000000 UTC,44.07,20.38,39,9.29,1026.1,9,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 05:00:00.000000 UTC,42.46,22.84,45,10.62,1026.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 06:00:00.000000 UTC,44.48,20.86,39,9.55,1026.1,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 07:00:00.000000 UTC,44.1,20.91,39,7.67,1025.2,17,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 08:00:00.000000 UTC,43.57,20.77,40,7.53,1025.2,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 09:00:00.000000 UTC,44.27,20.88,39,8.23,1025.1,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 10:00:00.000000 UTC,40.85,21.76,46,6.14,1024.2,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 11:00:00.000000 UTC,39.47,21.78,49,6.91,1024.1,36,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 12:00:00.000000 UTC,40.95,19.48,42,8.8,1023.2,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 13:00:00.000000 UTC,41.15,20.37,43,3.73,1022.3,3,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 14:00:00.000000 UTC,38.66,20.92,49,5.37,1022.3,0,0,Sunny,53.3593,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 15:00:00.000000 UTC,45.61,24.93,44,8.12,1023.2,0,0,Sunny,218.7116,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 16:00:00.000000 UTC,48.96,28.74,45,11.73,1023,0,0,Sunny,352.4091,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 17:00:00.000000 UTC,48.72,30.27,49,11.82,1023,0,0,Sunny,445.3462,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 18:00:00.000000 UTC,52.42,30.36,43,9.83,1022,2,0,Sunny,491.1926,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 19:00:00.000000 UTC,54.21,29.87,39,11.57,1021,6,0,Sunny,486.798,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 20:00:00.000000 UTC,53.67,29.46,39,10.12,1020,12,0,Mostly Sunny,432.2815,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 21:00:00.000000 UTC,55.27,30.28,38,11.14,1020,16,0,Mostly Sunny,331.5182,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 22:00:00.000000 UTC,54.25,30.76,41,8.3,1020,16,0,Mostly Sunny,191.8651,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-12 23:00:00.000000 UTC,50.55,31.7,48,6.01,1019.2,16,0,Mostly Sunny,22.4143,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 00:00:00.000000 UTC,50.98,30.05,44,6.9,1019.2,17,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 01:00:00.000000 UTC,48.91,31.07,50,6.6,1020.2,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 02:00:00.000000 UTC,48.83,30.9,50,6.2,1021.2,17,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 03:00:00.000000 UTC,47.4,32,55,6.21,1021.2,40,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 04:00:00.000000 UTC,46.65,31.06,54,5.94,1020.2,7,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 05:00:00.000000 UTC,40.78,30.52,67,6.31,1021,19,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 06:00:00.000000 UTC,44.31,29.8,56,5.27,1019.3,19,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 07:00:00.000000 UTC,43.46,28.75,56,5.42,1020.1,13,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 08:00:00.000000 UTC,42.05,28.78,59,6.35,1019.3,9,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 09:00:00.000000 UTC,41.53,28.11,59,4.47,1018.3,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 10:00:00.000000 UTC,40.52,29.3,64,4.03,1018.3,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 11:00:00.000000 UTC,37.11,27.05,67,5.65,1019,17,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 12:00:00.000000 UTC,38.9,28.03,65,5,1018.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 13:00:00.000000 UTC,38.53,27.61,65,7.55,1018.4,21,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 14:00:00.000000 UTC,39.56,28.04,63,7.33,1019.2,0,0,Sunny,54.1626,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 15:00:00.000000 UTC,43.73,28.93,56,6.14,1018.2,4,0,Sunny,219.8747,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 16:00:00.000000 UTC,49.38,28.5,44,9.49,1019,15,0,Mostly Sunny,353.5826,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-01-13 17:00:00.000000 UTC,53.81,30.53,41,9.1,1018,1,0,Sunny,447.2946,2023-11-16 13:19:09.119975 UTC
